rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,time_remaining,shot_made_flag,action_type_cat,comb_type_cat,shot_type_cat,shot_zone_cat,shot_zone_bas_cat,shot_zone_range_cat,opponent_cat,0,1,_INTO_
21539,Jump Shot,Jump Shot,312,21400300,33.8653,91,179,-118.1788,8,3,0,2014-15,25,20,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/07/2014,LAL vs. NOP,NOP,21535,13972,69,92.32,505,,26,4,1,5,5,1,31,0.5490213356,0.4509786644,0
21540,Jump Shot,Jump Shot,363,21400300,34.0033,18,41,-118.2518,2,3,0,2014-15,41,4,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/07/2014,LAL vs. NOP,NOP,21539,13972,69,92.32,161,,26,4,1,2,3,5,31,0.4618583309,0.5381416691,1
21565,Jump Shot,Jump Shot,9,21400315,33.8163,-5,228,-118.2748,10,1,0,2014-15,37,22,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/09/2014,LAL vs. SAC,SAC,21541,15626,68,95.26,637,,26,4,1,2,5,1,8,0.5342491749,0.4657508251,0
21566,Turnaround Fadeaway shot,Jump Shot,57,21400315,34.0373,-141,7,-118.4108,6,1,0,2014-15,10,14,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/09/2014,LAL vs. SAC,SAC,21544,15626,68,95.26,370,,52,4,1,4,5,3,8,0.493560654,0.506439346,1
21567,Pullup Jump shot,Jump Shot,282,21400315,33.9593,124,85,-118.1458,11,3,0,2014-15,47,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/09/2014,LAL vs. SAC,SAC,21554,15626,68,95.26,707,,29,4,1,6,5,3,8,0.5793310886,0.4206689114,0
21584,Jump Shot,Jump Shot,36,21400339,33.9553,160,89,-118.1098,8,1,0,2014-15,5,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21569,13551,70,92.16,485,,26,4,1,6,5,1,6,0.5962242188,0.4037757812,0
21585,Layup Shot,Layup,92,21400339,34.0253,15,19,-118.2548,2,1,0,2014-15,25,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21572,13551,70,92.16,145,,27,5,1,2,6,5,6,0.3306843067,0.6693156933,1
21586,Jump Shot,Jump Shot,240,21400339,33.8793,2,165,-118.2678,9,3,0,2014-15,9,16,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21578,13551,70,92.16,549,,26,4,1,2,5,1,6,0.7094066113,0.2905933887,0
21587,Jump Shot,Jump Shot,261,21400339,34.0373,-175,7,-118.4448,6,3,0,2014-15,26,17,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21580,13551,70,92.16,386,,26,4,1,4,5,1,6,0.6443924038,0.3556075962,0
21588,Jump Shot,Jump Shot,441,21400339,33.8313,174,213,-118.0958,1,4,0,2014-15,59,27,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21584,13551,70,92.16,119,,26,4,2,5,1,2,6,0.8211902208,0.1788097792,0
21589,Reverse Layup Shot,Layup,530,21400339,34.0383,-4,6,-118.2738,0,5,0,2014-15,44,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/12/2014,LAL @ SAS,SAS,21589,13551,70,92.16,44,,34,5,1,2,6,5,6,0.296746398,0.703253602,1
21606,Jump Shot,Jump Shot,200,21400351,33.8793,-182,165,-118.4518,6,2,0,2014-15,13,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2014,LAL @ MIN,MIN,21595,14919,71,93.98,373,,26,4,2,3,1,2,11,0.6260229305,0.3739770695,0
21607,Pullup Jump shot,Jump Shot,234,21400351,33.7953,17,249,-118.2528,3,2,0,2014-15,28,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2014,LAL @ MIN,MIN,21598,14919,71,93.98,208,,29,4,2,2,1,2,11,0.6260229305,0.3739770695,0
21608,Jump Shot,Jump Shot,248,21400351,33.9043,200,140,-118.0698,2,2,0,2014-15,16,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2014,LAL @ MIN,MIN,21599,14919,71,93.98,136,,26,4,2,5,1,2,11,0.6260229305,0.3739770695,0
21609,Jump Shot,Jump Shot,520,21400351,33.8723,-92,172,-118.3618,2,4,0,2014-15,52,19,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2014,LAL @ MIN,MIN,21606,14919,71,93.98,172,,26,4,1,3,5,1,11,0.5112044888,0.4887955112,0
21635,Jump Shot,Jump Shot,281,21400356,33.9103,-177,134,-118.4468,11,3,0,2014-15,28,22,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/15/2014,LAL @ IND,IND,21623,14275,74,97.08,688,,26,4,1,3,5,1,12,0.5886776353,0.4113223647,0
21646,Turnaround Fadeaway shot,Jump Shot,242,21400392,33.9433,-65,101,-118.3348,1,2,0,2014-15,54,12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/19/2014,LAL vs. OKC,OKC,21639,15606,74,92.35,114,,52,4,1,4,3,3,32,0.5192155011,0.4807844989,0
21647,Jump Shot,Jump Shot,249,21400392,33.9103,-166,134,-118.4358,0,2,0,2014-15,49,21,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/19/2014,LAL vs. OKC,OKC,21641,15606,74,92.35,49,,26,4,1,3,5,1,32,0.5033625061,0.4966374939,0
21648,Jump Shot,Jump Shot,305,21400392,33.8253,127,219,-118.1428,5,3,0,2014-15,30,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/19/2014,LAL vs. OKC,OKC,21645,15606,74,92.35,330,,26,4,2,5,1,2,32,0.648913688,0.351086312,0
21649,Turnaround Jump Shot,Jump Shot,493,21400392,34.0243,151,20,-118.1188,2,4,0,2014-15,35,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/19/2014,LAL vs. OKC,OKC,21647,15606,74,92.35,155,,55,4,1,6,5,3,32,0.5812160565,0.4187839435,0
21650,Jump Shot,Jump Shot,502,21400392,33.9553,-122,89,-118.3918,1,4,0,2014-15,24,15,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/19/2014,LAL vs. OKC,OKC,21648,15606,74,92.35,84,,26,4,1,4,5,3,32,0.5812160565,0.4187839435,0
21677,Jump Shot,Jump Shot,109,21400402,34.0383,-149,6,-118.4188,0,1,0,2014-15,50,14,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/21/2014,LAL @ SAC,SAC,21657,14862,71,94.67,50,,26,4,1,4,5,3,8,0.5284375081,0.4715624919,0
21678,Jump Shot,Jump Shot,399,21400402,33.8543,-4,190,-118.2738,3,3,0,2014-15,2,19,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2014,LAL @ SAC,SAC,21671,14862,71,94.67,182,,26,4,1,2,5,1,8,0.5111578367,0.4888421633,0
21679,Jump Shot,Jump Shot,438,21400402,34.0083,-15,36,-118.2848,0,3,0,2014-15,3,3,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/21/2014,LAL @ SAC,SAC,21673,14862,71,94.67,3,,26,4,1,2,6,5,8,0.3372157501,0.6627842499,1
21680,Jump Shot,Jump Shot,536,21400402,33.8413,-60,203,-118.3298,3,4,0,2014-15,2,21,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2014,LAL @ SAC,SAC,21678,14862,71,94.67,182,,26,4,1,2,5,1,8,0.5270181645,0.4729818355,0
21699,Turnaround Jump Shot,Jump Shot,262,21400471,33.9423,-40,102,-118.3098,11,3,0,2014-15,38,10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/30/2014,LAL @ DEN,DEN,21696,13873,69,96.09,698,,55,4,1,2,3,3,7,0.7259500954,0.2740499046,0
21700,Fadeaway Jump Shot,Jump Shot,374,21400471,33.9753,-194,69,-118.4638,1,3,0,2014-15,39,20,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/30/2014,LAL @ DEN,DEN,21699,13873,69,96.09,99,,17,4,1,4,5,1,7,0.5457977488,0.4542022512,0
21701,Jump Shot,Jump Shot,457,21400471,33.8633,190,181,-118.0798,6,4,0,2014-15,34,26,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/30/2014,LAL @ DEN,DEN,21700,13873,69,96.09,394,,26,4,2,5,1,2,7,0.7531823282,0.2468176718,0
21714,Jump Shot,Jump Shot,217,21400494,33.9023,91,142,-118.1788,4,2,0,2014-15,35,16,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/02/2015,LAL vs. MEM,MEM,21703,14274,69,95,275,,26,4,1,5,5,1,28,0.6779072889,0.3220927111,0
21715,Jump Shot,Jump Shot,328,21400494,33.9133,99,131,-118.1708,6,3,0,2014-15,25,16,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/02/2015,LAL vs. MEM,MEM,21710,14274,69,95,385,,26,4,1,5,5,1,28,0.6779072889,0.3220927111,0
21727,Jump Shot,Jump Shot,81,21400508,33.9303,103,114,-118.1668,5,1,0,2014-15,40,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/04/2015,LAL vs. IND,IND,21721,14653,71,91.69,340,,26,4,1,6,5,3,12,0.6183116329,0.3816883671,0
21728,Jump Shot,Jump Shot,535,21400508,34.0323,-235,12,-118.5048,2,4,0,2014-15,0,23,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,01/04/2015,LAL vs. IND,IND,21727,14653,71,91.69,120,,26,4,2,4,4,2,12,0.8258610095,0.1741389905,0
21729,Pullup Jump shot,Jump Shot,549,21400508,34.0103,4,34,-118.2658,0,4,0,2014-15,50,3,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/04/2015,LAL vs. IND,IND,21728,14653,71,91.69,50,,29,4,1,2,6,5,12,0.3365601494,0.6634398506,1
21740,Jump Shot,Jump Shot,207,21400534,33.9023,171,142,-118.0988,5,2,0,2014-15,18,22,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/07/2015,LAL @ LAC,LAC,21731,13439,70,93.7,318,,26,4,1,5,5,1,4,0.6266149435,0.3733850565,0
21741,Jump Shot,Jump Shot,349,21400534,34.0253,181,19,-118.0888,3,3,0,2014-15,16,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/07/2015,LAL @ LAC,LAC,21741,13439,70,93.7,196,,26,4,1,6,5,1,4,0.5977997691,0.4022002309,0
21757,Pullup Jump shot,Jump Shot,68,21400573,33.8963,110,148,-118.1598,4,1,0,2014-15,23,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2015,LAL vs. MIA,MIA,21744,13483,69,93.77,263,,29,4,1,5,5,1,19,0.596039897,0.403960103,0
21758,Jump Shot,Jump Shot,241,21400573,33.8063,45,238,-118.2248,2,2,0,2014-15,32,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/13/2015,LAL vs. MIA,MIA,21748,13483,69,93.77,152,,26,4,2,2,1,2,19,0.6710620537,0.3289379463,0
21759,Jump Shot,Jump Shot,490,21400573,33.9063,-130,138,-118.3998,3,4,0,2014-15,15,18,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2015,LAL vs. MIA,MIA,21753,13483,69,93.77,195,,26,4,1,3,5,1,19,0.596039897,0.403960103,0
21760,Layup Shot,Layup,507,21400573,34.0333,17,11,-118.2528,1,4,0,2014-15,29,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/13/2015,LAL vs. MIA,MIA,21756,13483,69,93.77,89,,27,5,1,2,6,5,19,0.3402009403,0.6597990597,1
21771,Jump Shot,Jump Shot,85,21400586,33.8383,-93,206,-118.3628,3,1,0,2014-15,4,22,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/15/2015,LAL vs. CLE,CLE,21763,15282,70,93.29,184,,26,4,1,3,5,1,21,0.5559001714,0.4440998286,0
21772,Jump Shot,Jump Shot,235,21400586,33.9993,-15,45,-118.2848,1,2,0,2014-15,52,4,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/15/2015,LAL vs. CLE,CLE,21767,15282,70,93.29,112,,26,4,1,2,3,5,21,0.413127595,0.586872405,1
21773,Driving Layup Shot,Layup,446,21400586,34.0293,4,15,-118.2658,3,4,0,2014-15,49,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/15/2015,LAL vs. CLE,CLE,21772,15282,70,93.29,229,,12,5,1,2,6,5,21,0.2465163233,0.7534836767,1
21774,Jump Shot,Jump Shot,490,21400586,34.0223,-237,22,-118.5068,0,4,0,2014-15,17,23,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,01/15/2015,LAL vs. CLE,CLE,21774,15282,70,93.29,17,,26,4,2,4,4,2,21,0.8111677793,0.1888322207,0
21786,Pullup Jump shot,Jump Shot,48,21400632,33.8443,-41,200,-118.3108,7,1,0,2014-15,25,20,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/21/2015,LAL @ NOP,NOP,21775,15241,66,91.69,445,,29,4,1,2,5,1,31,0.5015738069,0.4984261931,0
21787,Turnaround Jump Shot,Jump Shot,283,21400632,33.9093,-54,135,-118.3238,9,3,0,2014-15,52,14,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,01/21/2015,LAL @ NOP,NOP,21780,15241,66,91.69,592,,55,4,1,2,3,3,31,0.4650486627,0.5349513373,1
21788,Turnaround Jump Shot,Jump Shot,469,21400632,34.0443,136,0,-118.1338,4,4,0,2014-15,42,13,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/21/2015,LAL @ NOP,NOP,21787,15241,66,91.69,282,,55,4,1,6,5,3,31,0.4497536936,0.5502463064,1
21812,Jump Shot,Jump Shot,327,21500017,33.8263,141,218,-118.1288,7,3,0,2015-16,59,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,10/28/2015,LAL vs. MIN,MIN,21805,15358,72,95.57,479,,26,4,2,5,1,2,11,0.6494691381,0.3505308619,0
21837,Jump Shot,Jump Shot,220,21500045,33.9443,71,100,-118.1988,4,2,0,2015-16,0,12,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/01/2015,LAL vs. DAL,DAL,21828,12983,69,97.23,240,,26,4,1,6,3,3,14,0.6168818722,0.3831181278,0
21838,Jump Shot,Jump Shot,294,21500045,34.0453,-238,-1,-118.5078,11,3,0,2015-16,6,23,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/01/2015,LAL vs. DAL,DAL,21831,12983,69,97.23,666,,26,4,2,4,4,2,14,0.8630619696,0.1369380304,0
21839,Jump Shot,Jump Shot,474,21500045,33.7973,15,247,-118.2548,5,4,0,2015-16,32,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/01/2015,LAL vs. DAL,DAL,21837,12983,69,97.23,332,,26,4,2,2,1,2,14,0.6856261323,0.3143738677,0
21849,Jump Shot,Jump Shot,94,21500059,33.8803,187,164,-118.0828,4,1,0,2015-16,41,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/03/2015,LAL vs. DEN,DEN,21842,14181,69,93.43,281,,26,4,2,5,1,2,7,0.650552902,0.349447098,0
21850,Jump Shot,Jump Shot,384,21500059,33.8253,99,219,-118.1708,4,3,0,2015-16,1,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/03/2015,LAL vs. DEN,DEN,21849,14181,69,93.43,241,,26,4,2,5,1,2,7,0.650552902,0.349447098,0
21863,Turnaround Jump Shot,Jump Shot,150,21500077,34.0423,150,2,-118.1198,11,2,0,2015-16,3,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/06/2015,LAL @ BKN,BKN,21856,15380,69,94.84,663,,55,4,1,6,5,3,33,0.5905125741,0.4094874259,0
21864,Jump Shot,Jump Shot,176,21500077,33.8563,17,188,-118.2528,8,2,0,2015-16,46,18,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/06/2015,LAL @ BKN,BKN,21858,15380,69,94.84,526,,26,4,1,2,5,1,33,0.5148054076,0.4851945924,0
21865,Jump Shot,Jump Shot,290,21500077,34.0603,-135,-16,-118.4048,0,2,0,2015-16,7,13,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/06/2015,LAL @ BKN,BKN,21862,15380,69,94.84,7,,26,4,1,4,5,3,33,0.4424822038,0.5575177962,1
21866,Jump Shot,Jump Shot,434,21500077,33.8073,69,237,-118.2008,10,4,0,2015-16,31,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/06/2015,LAL @ BKN,BKN,21864,15380,69,94.84,631,,26,4,2,2,1,2,33,0.6077559025,0.3922440975,0
21882,Jump Shot,Jump Shot,8,21500095,33.8803,119,164,-118.1508,10,1,0,2015-16,46,20,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/08/2015,LAL @ NYK,NYK,21867,13871,72,96.29,646,,26,4,1,5,5,1,23,0.545438853,0.454561147,0
21883,Jump Shot,Jump Shot,417,21500095,34.0503,-189,-6,-118.4588,10,4,0,2015-16,56,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/08/2015,LAL @ NYK,NYK,21879,13871,72,96.29,656,,26,4,1,4,5,1,23,0.5748808814,0.4251191186,0
21884,Jump Shot,Jump Shot,469,21500095,34.0373,141,7,-118.1288,5,4,0,2015-16,45,14,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/08/2015,LAL @ NYK,NYK,21881,13871,72,96.29,345,,26,4,1,6,5,3,23,0.5729651604,0.4270348396,0
21885,Jump Shot,Jump Shot,514,21500095,34.0283,-155,16,-118.4248,2,4,0,2015-16,50,15,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/08/2015,LAL @ NYK,NYK,21883,13871,72,96.29,170,,26,4,1,4,5,3,23,0.6549042128,0.3450957872,0
21899,Pullup Jump shot,Jump Shot,146,21500135,33.8393,-143,205,-118.4128,10,2,0,2015-16,19,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/13/2015,LAL @ DAL,DAL,21891,15589,71,95.11,619,,29,4,2,3,1,2,14,0.5992157904,0.4007842096,0
21900,Jump Shot,Jump Shot,164,21500135,33.8903,17,154,-118.2528,8,2,0,2015-16,10,15,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/13/2015,LAL @ DAL,DAL,21892,15589,71,95.11,490,,26,4,1,2,5,3,14,0.5810960293,0.4189039707,0
21915,Jump Shot,Jump Shot,9,21500151,34.0503,104,-6,-118.1658,10,1,0,2015-16,47,10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/15/2015,LAL vs. DET,DET,21902,15105,67,94.02,647,,26,4,1,6,5,3,16,0.4078173254,0.5921826746,1
21916,Jump Shot,Jump Shot,255,21500151,33.9033,-138,141,-118.4078,0,2,0,2015-16,37,19,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/15/2015,LAL vs. DET,DET,21909,15105,67,94.02,37,,26,4,1,3,5,1,16,0.5031674412,0.4968325588,0
21917,Jump Shot,Jump Shot,336,21500151,33.9983,2,46,-118.2678,6,3,0,2015-16,23,4,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/15/2015,LAL vs. DET,DET,21914,15105,67,94.02,383,,26,4,1,2,3,5,16,0.4209269815,0.5790730185,1
21918,Jump Shot,Jump Shot,485,21500151,33.7973,78,247,-118.1918,7,4,0,2015-16,8,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/15/2015,LAL vs. DET,DET,21918,15105,67,94.02,428,,26,4,2,2,1,2,16,0.6615749888,0.3384250112,0
21919,Jump Shot,Jump Shot,532,21500151,33.8073,109,237,-118.1608,3,4,0,2015-16,44,26,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/15/2015,LAL vs. DET,DET,21919,15105,67,94.02,224,,26,4,2,5,1,2,16,0.7203223537,0.2796776463,0
21931,Jump Shot,Jump Shot,285,21500188,33.9343,-30,110,-118.2998,5,3,0,2015-16,56,11,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/20/2015,LAL vs. TOR,TOR,21926,14279,69,92.96,356,,26,4,1,2,3,3,18,0.6353003012,0.3646996988,0
21932,Turnaround Jump Shot,Jump Shot,427,21500188,33.9773,28,67,-118.2418,4,4,0,2015-16,42,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/20/2015,LAL vs. TOR,TOR,21930,14279,69,92.96,282,,55,4,1,2,3,5,18,0.4435059368,0.5564940632,1
21949,Turnaround Jump Shot,Jump Shot,16,21500201,34.0283,68,16,-118.2018,10,1,0,2015-16,10,6,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21934,14162,68,92.44,610,,55,4,1,2,3,5,1,0.4262060515,0.5737939485,1
21950,Jump Shot,Jump Shot,76,21500201,33.8163,-106,228,-118.3758,5,1,0,2015-16,52,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21940,14162,68,92.44,352,,26,4,2,3,1,2,1,0.6917068944,0.3082931056,0
21951,Jump Shot,Jump Shot,184,21500201,34.0423,-114,2,-118.3838,6,2,0,2015-16,23,11,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21945,14162,68,92.44,383,,26,4,1,4,5,3,1,0.4393442146,0.5606557854,1
21952,Driving Layup Shot,Layup,333,21500201,34.0363,19,8,-118.2508,5,3,0,2015-16,58,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21948,14162,68,92.44,358,,12,5,1,2,6,5,1,0.3095905792,0.6904094208,1
21953,Jump Shot,Jump Shot,509,21500201,33.8463,-160,198,-118.4298,3,4,0,2015-16,25,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21953,14162,68,92.44,205,,26,4,2,3,1,2,1,0.6917068944,0.3082931056,0
21954,Jump Shot,Jump Shot,526,21500201,33.9723,4,72,-118.2658,1,4,0,2015-16,59,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2015,LAL vs. POR,POR,21954,14162,68,92.44,119,,26,4,1,2,3,5,1,0.4461881174,0.5538118826,1
21967,Fadeaway Jump Shot,Jump Shot,37,21500214,33.8793,104,165,-118.1658,7,1,0,2015-16,35,19,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/24/2015,LAL @ GSW,GSW,21956,15177,69,96.14,455,,17,4,1,5,5,1,10,0.4913290367,0.5086709633,1
21968,Driving Layup Shot,Layup,226,21500214,34.0333,-17,11,-118.2868,0,2,0,2015-16,2,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2015,LAL @ GSW,GSW,21963,15177,69,96.14,2,,12,5,1,2,6,5,10,0.2797879415,0.7202120585,1
21987,Turnaround Fadeaway shot,Jump Shot,18,21500244,33.9473,145,97,-118.1248,8,1,0,2015-16,42,17,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2015,LAL @ POR,POR,21970,15331,72,97.21,522,,52,4,1,6,5,1,1,0.5549014078,0.4450985922,0
21988,Jump Shot,Jump Shot,391,21500244,33.8263,-115,218,-118.3848,11,4,0,2015-16,3,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/28/2015,LAL @ POR,POR,21984,15331,72,97.21,663,,26,4,2,3,1,2,1,0.6023732137,0.3976267863,0
22005,Jump Shot,Jump Shot,150,21500253,33.9523,173,92,-118.0968,8,2,0,2015-16,50,19,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2015,LAL vs. IND,IND,21997,14116,69,91.98,530,,26,4,1,6,5,1,12,0.5487282699,0.4512717301,0
22006,Jump Shot,Jump Shot,185,21500253,34.0453,-119,-1,-118.3888,5,2,0,2015-16,56,11,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/29/2015,LAL vs. IND,IND,21999,14116,69,91.98,356,,26,4,1,4,5,3,12,0.4407605366,0.5592394634,1
22007,Jump Shot,Jump Shot,237,21500253,33.8593,-161,185,-118.4308,1,2,0,2015-16,43,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/29/2015,LAL vs. IND,IND,22001,14116,69,91.98,103,,26,4,2,3,1,2,12,0.6536202973,0.3463797027,0
